,price,is_cust_build,grade,view,waterfront,lat,long,zipcode,sqft_living,bedrooms,bathrooms,floors,sqft_living15,sqft_above,date
239,472000.0,0,9,2.0,0.0,47.3376,-122.324,98003,4410,6,2.5,1.0,2600,2350,5/29/2014
240,225000.0,0,7,0.0,0.0,47.3173,-122.319,98003,1430,3,1.75,1.0,1190,1430,12/8/2014
241,210000.0,0,6,0.0,0.0,47.5308,-122.376,98126,830,2,1.0,1.0,830,830,10/1/2014
242,455000.0,0,7,0.0,0.0,47.6727,-122.299,98115,1430,2,1.0,1.5,1450,1430,1/27/2015
243,225000.0,0,6,0.0,0.0,47.3221,-122.216,98002,1300,3,1.0,1.0,1260,1300,4/27/2015
244,480000.0,0,7,2.0,0.0,47.6779,-122.353,98103,1030,2,1.0,1.0,1390,790,8/26/2014
245,363000.0,0,9,0.0,0.0,47.3076,-122.395,98023,2740,3,2.5,2.0,2570,2740,2/12/2015
246,2400000.0,0,9,4.0,1.0,47.6338,-122.072,98074,3650,4,2.5,1.0,3120,1830,9/29/2014
247,181000.0,0,6,0.0,0.0,47.5218,-122.357,98106,720,2,1.5,1.0,1150,720,2/26/2015
248,250000.0,0,7,0.0,0.0,47.2785,-122.213,98002,2010,4,2.0,1.0,2010,2010,3/14/2015
249,481000.0,0,6,0.0,0.0,47.6846,-122.345,98103,1560,3,1.75,1.0,1390,770,4/22/2015
250,260000.0,0,7,0.0,0.0,47.3656,-122.278,98032,1810,3,2.0,1.0,1750,1240,9/23/2014
251,455000.0,0,9,0.0,0.0,47.4369,-122.111,98058,3360,4,2.5,2.0,3060,3360,5/13/2014
252,415000.0,0,8,0.0,0.0,47.4616,-121.711,98045,1510,3,2.25,2.0,1730,1510,4/1/2015
253,349500.0,0,7,0.0,0.0,47.5405,-122.27,98118,1400,3,1.0,1.0,1620,800,4/21/2015
254,245000.0,0,7,0.0,0.0,47.3507,-122.178,98030,1730,3,2.5,2.0,1630,1730,9/29/2014
255,592500.0,0,7,2.0,0.0,47.6979,-122.32,98115,1420,2,2.0,1.5,1420,1420,5/19/2014
256,385000.0,0,7,0.0,0.0,47.5278,-122.345,98106,2360,4,1.75,1.0,1910,1180,10/20/2014
257,315000.0,0,7,0.0,0.0,47.4756,-122.147,98059,1580,3,1.75,1.0,1550,1200,2/11/2015
258,255000.0,0,7,0.0,0.0,47.4437,-121.772,98045,1230,3,1.0,1.0,1380,1230,11/24/2014
259,693000.0,0,8,0.0,0.0,47.7048,-122.109,98052,2460,4,2.5,2.0,2990,2460,8/29/2014
260,780000.0,0,8,0.0,0.0,47.6362,-122.302,98112,1660,3,1.0,1.5,1660,1460,12/2/2014
261,237000.0,0,7,0.0,0.0,47.4207,-122.29,98198,1270,3,1.75,1.0,1600,1270,10/24/2014
262,525000.0,0,10,0.0,0.0,47.6154,-122.047,98074,2100,3,2.25,2.0,2380,1320,12/16/2014
263,425000.0,0,5,0.0,0.0,47.5964,-122.299,98144,770,2,1.0,1.0,1330,770,4/28/2015
264,369900.0,0,5,4.0,1.0,47.4683,-122.438,98070,760,1,0.75,1.0,1230,760,10/27/2014
265,290000.0,0,7,0.0,0.0,47.4045,-122.171,98031,1700,4,2.5,2.0,1950,1700,5/19/2014
266,285000.0,0,7,0.0,0.0,47.5544,-122.358,98106,1120,3,1.0,1.0,1130,1120,9/29/2014
267,415000.0,0,7,0.0,0.0,47.6802,-122.29,98115,1070,2,1.0,1.0,1320,1070,8/14/2014
268,272500.0,0,8,0.0,0.0,47.2988,-122.371,98023,2070,3,2.5,1.0,2070,1420,4/9/2015
269,2900000.0,0,11,2.0,0.0,47.6312,-122.223,98004,5050,4,3.25,1.5,3890,4750,5/4/2015
270,1370000.0,0,11,0.0,0.0,47.7285,-122.042,98077,5310,4,4.75,2.0,4180,5310,10/7/2014
271,436000.0,0,7,0.0,0.0,47.7107,-122.352,98133,1040,2,1.0,1.0,1440,1040,5/1/2015
272,210000.0,0,7,0.0,0.0,47.3271,-122.323,98003,1700,3,1.0,1.0,1350,1700,10/17/2014
273,236000.0,0,7,0.0,0.0,47.5053,-122.255,98178,1300,3,1.0,1.0,1320,1300,9/25/2014
274,331000.0,0,7,0.0,0.0,47.6601,-122.4,98199,1080,3,1.75,1.0,1440,580,11/24/2014
275,365000.0,0,8,0.0,0.0,47.4145,-122.166,98031,2653,3,2.5,2.0,2653,2653,3/20/2015
276,450000.0,0,8,0.0,0.0,47.4672,-122.165,98058,2290,3,2.0,1.0,1660,2290,1/27/2015
277,770000.0,0,9,0.0,0.0,47.7618,-122.261,98028,3820,4,2.75,2.0,1860,2850,11/13/2014
278,455000.0,0,8,0.0,0.0,47.3828,-122.071,98038,2210,4,2.5,1.0,2670,2210,5/5/2015
279,405000.0,0,6,0.0,0.0,47.5362,-122.268,98118,2390,3,1.75,1.0,2020,1240,5/5/2015
280,304900.0,0,7,0.0,0.0,47.3954,-122.206,98031,2600,4,1.75,1.0,1720,1610,7/3/2014
281,170000.0,0,6,0.0,0.0,47.5048,-122.272,98178,860,2,1.0,1.0,1650,860,2/27/2015
282,2050000.0,0,9,1.0,0.0,47.6166,-122.287,98122,3830,5,3.0,2.0,3050,2630,5/13/2015
283,780000.0,0,9,0.0,0.0,47.6811,-122.025,98053,3500,4,2.5,2.0,3920,3500,6/30/2014
284,330000.0,0,8,0.0,0.0,47.7486,-122.23,98028,2420,3,3.0,1.0,2570,1740,4/10/2015
285,370000.0,0,9,0.0,0.0,47.3846,-122.169,98030,2720,4,2.5,2.0,2410,2720,9/5/2014
286,467000.0,0,7,0.0,0.0,47.7564,-122.144,98072,2500,5,2.25,1.0,2300,1850,10/17/2014
287,405000.0,0,7,0.0,0.0,47.7198,-122.193,98034,1670,3,1.75,1.0,1670,1140,2/9/2015
288,675000.0,0,8,0.0,0.0,47.5461,-122.151,98006,2900,5,2.25,1.0,2310,1450,7/2/2014
289,500000.0,0,7,0.0,0.0,47.5712,-122.143,98006,1640,2,1.0,1.0,1520,1140,8/12/2014
290,389999.0,0,7,0.0,0.0,47.4281,-122.343,98166,1890,4,2.5,2.0,2410,1890,7/23/2014
291,630000.0,0,8,2.0,0.0,47.7128,-122.223,98034,2950,4,1.75,1.0,2120,1780,2/24/2015
292,360000.0,0,9,0.0,0.0,47.3341,-122.255,98001,2160,4,2.5,2.0,2280,2160,10/22/2014
293,580000.0,0,8,0.0,0.0,47.5399,-122.181,98056,3280,4,3.0,2.0,2320,2270,10/2/2014
294,550000.0,0,8,3.0,0.0,47.5717,-122.375,98126,1970,3,2.0,2.0,2390,1270,7/9/2014
295,879000.0,0,10,0.0,0.0,47.5951,-122.017,98075,3360,4,2.5,2.0,3150,3360,7/10/2014
296,265000.0,0,7,0.0,0.0,47.3536,-122.144,98042,1320,3,2.0,1.0,1740,1320,8/22/2014
297,446500.0,0,8,0.0,0.0,47.5084,-122.154,98059,2650,3,2.5,2.0,2400,2650,3/4/2015
298,404000.0,0,7,0.0,0.0,47.5586,-122.311,98108,2030,3,1.5,1.0,2140,1330,6/2/2014
299,267500.0,0,7,2.0,0.0,47.4427,-122.274,98188,1590,3,1.75,1.0,1630,1090,5/29/2014
300,3080000.0,0,10,4.0,1.0,47.6053,-122.077,98074,4550,4,5.0,1.0,4550,2600,6/24/2014
301,335000.0,0,8,0.0,0.0,47.3494,-122.301,98003,2440,3,2.5,2.0,2510,2440,8/11/2014
302,576000.0,0,7,0.0,0.0,47.6933,-122.393,98117,1940,3,2.5,1.0,2190,970,6/19/2014
303,208633.0,0,8,0.0,0.0,47.3537,-122.0,98038,2040,3,2.5,2.0,2370,2040,4/1/2015
304,315000.0,0,7,0.0,0.0,47.476000000000006,-122.337,98166,2200,3,2.25,1.0,1460,1120,1/15/2015
305,725000.0,0,8,0.0,0.0,47.6239,-122.298,98112,1920,3,1.75,1.0,1740,960,2/17/2015
306,550000.0,0,8,0.0,0.0,47.7776,-122.384,98177,1800,4,2.75,1.0,1800,1400,4/3/2015
307,610750.0,0,8,0.0,0.0,47.6459,-122.058,98074,2180,4,2.25,2.0,2250,2180,6/12/2014
308,550700.0,0,6,0.0,0.0,47.6692,-122.297,98105,1010,2,1.0,1.5,1460,1010,2/28/2015
309,665000.0,0,8,0.0,0.0,47.5376,-122.18,98056,3320,4,2.75,2.0,2720,2220,1/8/2015
310,834000.0,0,8,2.0,0.0,47.601000000000006,-122.294,98144,2370,4,2.5,1.5,2440,1980,2/9/2015
311,201000.0,0,6,0.0,0.0,47.529,-121.837,98065,1660,5,1.75,1.5,1660,1660,10/23/2014
312,2380000.0,0,10,4.0,0.0,47.6345,-122.367,98119,3650,5,2.5,2.0,2880,3370,5/2/2014
313,1380000.0,0,11,3.0,0.0,47.5503,-122.102,98006,4290,4,3.25,1.0,3860,2690,6/18/2014
314,1400000.0,0,11,3.0,0.0,47.5503,-122.102,98006,4290,4,3.25,1.0,3860,2690,12/9/2014
315,305000.0,0,8,0.0,0.0,47.4441,-122.125,98058,1950,4,2.25,1.0,2150,1350,11/5/2014
316,487000.0,0,8,0.0,0.0,47.7357,-122.333,98133,2590,3,2.0,1.0,1570,1720,4/8/2015
317,390000.0,0,8,0.0,0.0,47.346,-122.157,98042,1930,3,2.5,1.0,2350,1930,5/11/2015
318,548000.0,0,7,0.0,0.0,47.6638,-122.345,98103,1470,2,1.0,1.0,1570,1170,7/23/2014
319,268750.0,0,6,0.0,0.0,47.48,-122.336,98166,800,4,1.0,1.0,1310,800,11/22/2014
320,819900.0,0,9,0.0,0.0,47.6759,-122.151,98052,3150,5,2.75,2.0,1560,3150,5/13/2014
321,520000.0,0,8,0.0,0.0,47.5162,-122.057,98027,2030,3,2.25,2.0,2660,2030,10/23/2014
322,230000.0,0,7,0.0,0.0,47.2639,-122.252,98001,1450,3,2.0,1.0,1520,1450,7/21/2014
323,240000.0,0,7,0.0,0.0,47.2929,-122.371,98023,1510,3,1.75,1.0,1510,1510,2/2/2015
324,232000.0,0,6,0.0,0.0,47.4957,-122.352,98146,1240,2,1.0,1.0,1820,960,9/5/2014
325,240500.0,0,6,0.0,0.0,47.4957,-122.352,98146,1240,2,1.0,1.0,1820,960,3/11/2015
326,274975.0,0,9,0.0,0.0,47.7721,-122.093,98077,3030,3,2.5,2.0,3080,3030,10/27/2014
327,740000.0,0,9,0.0,0.0,47.644,-122.319,98102,2050,4,2.0,1.5,2320,2050,9/5/2014
328,186375.0,0,7,0.0,0.0,47.472,-122.344,98166,1000,3,1.0,1.0,1150,1000,4/28/2015
329,790000.0,0,9,0.0,0.0,47.592,-122.166,98005,2370,3,2.25,1.0,2500,1590,7/25/2014
330,880000.0,0,9,0.0,0.0,47.669,-122.275,98105,2800,4,3.5,2.0,2370,1890,9/16/2014
331,279000.0,0,7,0.0,0.0,47.42,-122.323,98198,2240,6,1.75,2.0,1590,2240,4/16/2015
332,295000.0,0,8,2.0,0.0,47.1913,-122.012,98022,1810,3,2.0,1.0,1910,1810,7/29/2014
333,640000.0,0,7,0.0,0.0,47.6666,-122.331,98103,1070,2,1.0,1.0,1710,1070,4/8/2015
334,940000.0,0,9,0.0,0.0,47.5639,-122.217,98040,2490,4,2.0,2.0,2770,2490,7/3/2014
335,260000.0,0,7,0.0,0.0,47.3483,-122.052,98038,1960,4,2.5,2.0,1800,1960,10/7/2014
336,559900.0,0,9,0.0,0.0,47.7648,-122.164,98072,2930,3,2.75,1.0,2580,1860,6/2/2014
337,791500.0,0,7,0.0,0.0,47.6794,-122.357,98103,1510,4,2.0,1.5,1820,1510,7/22/2014
338,265000.0,0,7,0.0,0.0,47.7535,-122.354,98133,1420,3,1.75,1.0,1740,1420,8/26/2014
339,245000.0,0,7,0.0,0.0,47.4945,-122.22,98178,1740,3,1.75,1.0,880,1740,5/1/2015
340,485000.0,0,7,0.0,0.0,47.6945,-122.093,98052,2560,4,1.75,2.0,2560,2560,4/24/2015
341,684000.0,0,9,0.0,0.0,47.5222,-122.157,98059,3040,4,3.5,2.0,3470,2420,11/6/2014
342,425000.0,0,8,0.0,0.0,47.7222,-122.32,98125,2500,3,1.75,1.0,1580,1300,9/9/2014
343,309600.0,0,6,0.0,0.0,47.3796,-122.49,98070,1275,4,1.75,1.0,1660,1275,10/17/2014
344,552250.0,0,8,0.0,0.0,47.5374,-121.875,98065,2580,4,2.5,2.0,2380,2580,7/18/2014
345,165000.0,0,6,0.0,0.0,47.4897,-122.24,98178,1000,4,1.0,1.0,1020,1000,7/23/2014
346,239900.0,0,6,0.0,0.0,47.4897,-122.24,98178,1000,4,1.0,1.0,1020,1000,12/29/2014
347,320000.0,0,6,0.0,0.0,47.4716,-122.078,98059,1070,2,1.0,1.0,1360,1070,12/5/2014
348,206600.0,0,7,0.0,0.0,47.3581,-122.173,98030,1390,3,2.0,1.0,1720,1390,10/21/2014
349,387000.0,0,7,0.0,0.0,47.7713,-122.307,98155,2500,4,1.75,1.0,2040,1250,4/16/2015
350,299000.0,0,4,0.0,0.0,47.675,-121.854,98014,560,1,0.75,1.0,1300,560,6/4/2014
351,855000.0,0,9,0.0,0.0,47.5603,-122.222,98040,2270,4,2.75,2.0,2610,2270,9/22/2014
352,315000.0,0,7,0.0,0.0,47.4147,-122.337,98166,1900,3,1.0,1.0,1940,1300,1/26/2015
353,437500.0,0,7,2.0,0.0,47.68,-122.353,98103,990,2,1.0,1.0,1930,790,12/3/2014
354,252000.0,0,7,0.0,0.0,47.3117,-122.27,98001,1550,4,1.5,1.0,1640,1050,3/24/2015
355,375000.0,0,7,0.0,0.0,47.543,-122.28,98118,2200,4,1.75,1.0,1600,1100,6/4/2014
356,300000.0,0,7,0.0,0.0,47.3607,-122.034,98038,1910,4,2.5,2.0,2010,1910,8/6/2014
357,420000.0,0,7,0.0,0.0,47.5759,-122.137,98006,1750,4,1.0,1.5,1750,1750,10/6/2014
358,900000.0,0,7,0.0,0.0,47.6891,-122.159,98033,1330,3,1.0,1.0,1340,1330,5/5/2014
359,679900.0,0,9,2.0,0.0,47.565,-122.381,98116,2440,3,2.5,2.0,1520,1980,8/5/2014
360,463000.0,0,7,0.0,0.0,47.6359,-121.974,98053,1640,3,2.5,2.0,1580,1640,6/5/2014
361,380000.0,0,9,0.0,0.0,47.4769,-122.141,98059,2760,5,2.5,2.0,2470,2760,8/28/2014
362,329500.0,0,7,0.0,0.0,47.3845,-122.029,98038,1820,4,2.5,2.0,1820,1820,12/10/2014
363,604950.0,0,8,0.0,0.0,47.6743,-122.184,98033,2110,3,2.5,1.0,2040,1340,8/19/2014
364,795000.0,0,8,2.0,0.0,47.5651,-122.164,98006,3040,5,2.5,1.0,2920,1640,9/17/2014
365,465000.0,0,7,0.0,0.0,47.4853,-121.709,98045,1840,3,2.0,2.0,1380,1840,1/30/2015
366,673000.0,0,9,0.0,0.0,47.4508,-122.359,98166,2990,4,2.5,2.0,2140,2990,3/26/2015
367,810000.0,0,10,0.0,0.0,47.6375,-122.016,98074,3520,4,2.5,2.0,3400,3520,10/1/2014
368,785000.0,0,8,0.0,0.0,47.5944,-122.042,98075,2440,4,2.75,1.0,2770,1910,4/23/2015
369,338000.0,0,7,0.0,0.0,47.4888,-122.182,98056,2090,4,3.0,1.0,1810,1370,11/20/2014
370,280000.0,0,7,0.0,0.0,47.5112,-122.19,98056,1430,3,2.25,2.0,1430,1430,12/4/2014
371,315000.0,0,7,0.0,0.0,47.7711,-122.341,98133,2180,4,2.25,1.0,1810,1100,10/1/2014
372,530000.0,0,7,0.0,0.0,47.7711,-122.341,98133,2180,4,2.25,1.0,1810,1100,3/24/2015
373,380000.0,0,9,0.0,0.0,47.2813,-122.345,98023,3450,5,3.0,2.0,2860,3450,12/23/2014
374,297000.0,0,7,0.0,0.0,47.5038,-122.189,98056,1450,3,2.25,2.0,1650,1450,8/11/2014
375,730000.0,0,10,0.0,0.0,47.5823,-121.97,98075,3230,4,2.5,2.0,3480,3230,5/20/2014
376,450000.0,0,7,0.0,0.0,47.7164,-122.304,98125,1640,3,1.75,1.0,1770,1110,6/9/2014
377,275000.0,0,7,0.0,0.0,47.3624,-122.045,98038,1590,3,3.0,1.0,1680,1060,10/27/2014
378,595000.0,0,7,0.0,0.0,47.6831,-122.329,98115,2020,4,2.0,2.0,1910,2020,4/29/2015
379,435000.0,0,7,0.0,0.0,47.592,-122.307,98144,1300,3,1.5,1.5,1590,1300,4/21/2015
380,270000.0,0,6,0.0,0.0,47.7461,-122.195,98011,1380,2,1.5,1.0,3130,1380,9/16/2014
381,950000.0,0,10,0.0,0.0,47.7268,-122.06,98077,4040,3,3.0,2.0,3360,3030,8/5/2014
382,389000.0,0,7,0.0,0.0,47.7237,-121.959,98019,2130,4,2.25,2.0,2300,2130,3/13/2015
383,560000.0,0,8,0.0,0.0,47.6283,-122.095,98052,2550,4,2.25,1.0,2420,1580,1/21/2015
384,1350000.0,0,11,2.0,0.0,47.5543,-122.148,98006,4800,5,3.5,2.0,4050,3480,7/28/2014
385,799000.0,0,8,0.0,0.0,47.5483,-122.226,98040,2510,4,2.25,2.0,2450,2510,11/11/2014
386,365500.0,0,7,0.0,0.0,47.7591,-122.146,98072,1410,3,2.0,1.0,1410,1410,6/25/2014
387,252350.0,0,7,0.0,0.0,47.4612,-122.169,98058,1650,3,2.0,1.0,1710,1160,5/15/2014
388,403950.0,0,8,0.0,0.0,47.4987,-122.365,98146,2120,4,2.5,2.0,1880,2120,9/5/2014
389,385000.0,0,7,0.0,0.0,47.772,-122.358,98177,2040,4,1.5,1.0,1610,1380,8/1/2014
390,345000.0,0,7,0.0,0.0,47.5287,-122.35,98106,1550,4,1.0,1.5,1450,1550,12/10/2014
391,490000.0,0,9,0.0,0.0,47.6109,-122.114,98008,1980,3,2.75,2.0,1950,1980,9/17/2014
392,330000.0,0,8,0.0,0.0,47.7736,-121.901,98019,1600,3,2.5,2.0,1790,1600,6/18/2014
393,927000.0,0,8,0.0,0.0,47.6294,-122.218,98004,3300,4,2.75,2.0,3180,3300,5/12/2014
394,1120000.0,0,10,1.0,0.0,47.5634,-122.213,98040,3840,4,2.5,2.0,3600,3840,7/28/2014
395,330000.0,0,7,0.0,0.0,47.7405,-122.241,98028,1220,2,1.0,1.0,2000,1220,4/30/2015
396,530000.0,0,7,0.0,0.0,47.5976,-122.118,98008,2720,5,2.25,1.0,2110,1500,3/9/2015
397,365000.0,0,8,0.0,0.0,47.5722,-122.129,98006,1940,4,2.0,1.0,2000,1940,6/23/2014
398,378750.0,0,7,0.0,0.0,47.5644,-122.289,98118,2160,3,2.5,1.5,1060,1260,6/19/2014
399,269900.0,0,7,0.0,0.0,47.4556,-122.157,98058,1530,4,1.75,1.5,1390,1530,6/19/2014
400,557000.0,0,8,0.0,0.0,47.6055,-122.305,98122,1710,3,3.5,2.0,1630,1290,3/6/2015
401,360000.0,0,7,0.0,0.0,47.1775,-122.022,98022,3730,4,1.75,1.0,1880,2150,8/25/2014
402,352000.0,0,7,0.0,0.0,47.6879,-122.385,98117,940,2,1.0,1.0,1560,940,4/22/2015
403,437000.0,0,8,0.0,0.0,47.4807,-121.779,98045,1750,3,2.5,2.0,2430,1750,2/24/2015
404,322500.0,0,7,0.0,0.0,47.3845,-122.032,98038,1820,4,2.5,2.0,1820,1820,6/18/2014
405,650000.0,0,9,0.0,0.0,47.5815,-122.402,98116,1510,3,3.25,2.0,1510,1330,9/12/2014
406,450000.0,0,8,0.0,0.0,47.6609,-122.344,98103,1290,3,2.0,3.0,1290,1290,8/6/2014
407,278500.0,0,7,0.0,0.0,47.3163,-122.188,98092,1570,3,2.0,1.0,1570,1570,4/17/2015
408,364950.0,0,8,0.0,0.0,47.4309,-122.191,98055,1930,4,2.5,2.0,2090,1930,4/27/2015
409,840000.0,0,10,4.0,0.0,47.401,-122.026,98038,2840,4,3.5,1.0,3180,2840,9/11/2014
410,268000.0,0,7,0.0,0.0,47.404,-122.191,98031,1550,3,2.5,2.0,1550,1550,3/18/2015
411,517534.0,0,5,0.0,0.0,47.3889,-122.482,98070,833,2,1.0,1.0,1380,833,7/16/2014
412,632925.0,0,8,0.0,0.0,47.7718,-122.095,98077,2990,3,2.5,2.0,2990,2990,11/4/2014
413,577500.0,0,9,0.0,0.0,47.7067,-122.2,98034,2000,3,2.5,2.0,2450,2000,7/23/2014
414,339000.0,0,7,2.0,0.0,47.504,-122.227,98178,2390,4,1.5,1.5,2850,2390,2/12/2015
415,570000.0,0,7,0.0,0.0,47.7015,-122.164,98052,2910,3,1.75,1.0,2520,1530,9/9/2014
416,563500.0,0,7,0.0,0.0,47.5753,-121.95,98024,2085,4,1.75,1.0,2690,1610,6/26/2014
417,423000.0,0,7,0.0,0.0,47.7448,-122.333,98133,2200,4,2.25,1.0,1910,1290,1/5/2015
418,355000.0,0,8,0.0,0.0,47.7318,-121.982,98019,1860,3,2.25,2.0,2320,1860,12/23/2014
419,1550000.0,1,12,0.0,0.0,47.5954,-121.95,98024,6070,5,4.25,2.0,4680,6070,7/10/2014
420,482000.0,0,7,0.0,0.0,47.6885,-122.337,98103,950,2,1.0,1.0,1320,950,12/3/2014
421,625000.0,0,7,0.0,0.0,47.5724,-122.179,98006,1600,3,1.75,1.0,1580,1600,7/30/2014
422,538000.0,0,8,0.0,0.0,47.5272,-122.169,98056,2250,3,2.5,2.0,2360,2250,12/19/2014
423,380000.0,0,8,0.0,0.0,47.4334,-122.161,98058,2280,3,2.5,2.0,2310,2280,1/7/2015
424,375000.0,0,7,0.0,0.0,47.6073,-122.308,98122,940,2,1.0,1.0,1300,940,7/17/2014
425,245000.0,0,7,0.0,0.0,47.3592,-122.046,98038,1530,3,2.5,1.0,1850,1030,4/3/2015
426,310000.0,0,7,0.0,0.0,47.4546,-122.337,98166,2190,5,1.75,1.0,1620,2190,11/14/2014
427,1300000.0,0,8,0.0,0.0,47.6408,-122.219,98004,2350,3,2.0,1.0,3530,1770,2/25/2015
428,397000.0,0,7,0.0,0.0,47.7245,-122.2,98034,1440,4,2.0,1.0,1460,1200,5/6/2014
429,365000.0,0,8,0.0,0.0,47.4362,-122.178,98058,2200,3,2.5,2.0,2310,2200,5/12/2015
430,328500.0,0,9,0.0,0.0,47.3739,-122.156,98042,2290,4,3.0,2.0,2290,2290,10/28/2014
431,988000.0,0,11,0.0,0.0,47.7205,-122.127,98052,4040,4,3.0,2.0,3930,4040,9/8/2014
432,1000000.0,0,8,0.0,0.0,47.6636,-122.33,98103,2610,4,2.5,1.5,1810,1920,7/22/2014
433,237000.0,0,7,0.0,0.0,47.4324,-122.197,98055,1490,3,2.5,2.0,1490,1490,9/3/2014
434,525000.0,0,8,0.0,0.0,47.7734,-122.224,98011,2450,4,2.5,2.0,2300,2450,9/19/2014
435,749000.0,0,9,0.0,0.0,47.559,-122.164,98006,1710,4,2.5,1.0,2140,1440,9/16/2014
436,722500.0,0,10,0.0,0.0,47.633,-122.041,98074,4870,5,2.5,2.0,3180,3470,8/21/2014
437,843000.0,0,10,0.0,0.0,47.6954,-122.103,98052,3130,3,2.5,2.0,2860,3130,3/12/2015
438,438000.0,0,8,0.0,0.0,47.6776,-122.318,98115,1270,2,2.0,3.0,1610,1270,7/8/2014
439,578000.0,0,8,2.0,0.0,47.504,-122.382,98146,2120,3,1.75,1.0,2460,1540,9/16/2014
440,227950.0,0,7,0.0,0.0,47.2613,-122.255,98001,1670,3,1.5,1.0,2077,1670,9/23/2014
441,196000.0,0,7,0.0,0.0,47.3417,-122.271,98001,2070,3,2.25,2.0,1890,2070,7/22/2014
442,641000.0,0,8,0.0,0.0,47.6694,-122.275,98105,1420,2,1.0,1.0,2400,1070,7/15/2014
443,350000.0,0,6,0.0,0.0,47.4056,-121.955,98038,1250,3,1.5,1.0,1930,1250,4/22/2015
444,205000.0,0,7,0.0,0.0,47.3838,-122.289,98032,940,3,1.0,1.0,1150,940,8/19/2014
445,400000.0,0,7,0.0,0.0,47.7487,-122.082,98072,1920,3,1.75,1.0,1920,1920,12/2/2014
446,1030000.0,0,10,0.0,0.0,47.5534,-122.078,98027,3545,3,2.5,1.0,3630,2610,11/10/2014
447,505000.0,0,7,0.0,0.0,47.7355,-122.18,98034,1260,3,2.0,1.0,1510,1260,3/19/2015
448,475000.0,0,7,0.0,0.0,47.7206,-122.211,98034,2340,5,2.5,1.0,1930,1300,10/9/2014
449,520000.0,0,8,0.0,0.0,47.7691,-122.262,98028,2590,3,2.25,1.0,2580,1440,11/5/2014
450,1450000.0,0,10,2.0,0.0,47.7183,-122.258,98034,3970,3,4.5,2.0,2610,3260,5/2/2015
451,333500.0,0,7,0.0,0.0,47.7736,-122.214,98011,1220,3,1.75,1.0,1630,1220,12/31/2014
452,232000.0,0,6,0.0,0.0,47.362,-122.029,98038,1400,3,1.0,1.0,1230,1400,2/22/2015
453,691100.0,0,8,0.0,0.0,47.5698,-122.121,98006,2360,3,2.75,1.0,2120,1710,4/21/2015
454,811000.0,0,8,0.0,0.0,47.5505,-122.221,98040,1870,3,1.75,1.0,1900,1870,10/14/2014
455,551000.0,0,9,0.0,0.0,47.7605,-122.234,98028,2830,3,2.5,2.0,2500,2830,5/20/2014
456,496500.0,0,8,0.0,0.0,47.7356,-122.157,98072,2260,3,2.5,2.0,2350,2260,1/8/2015
457,705000.0,0,9,3.0,1.0,47.3844,-122.438,98070,1970,3,3.0,2.0,2280,1770,11/26/2014
458,578000.0,0,9,2.0,0.0,47.4904,-122.226,98055,3140,4,2.5,1.0,2460,1770,6/12/2014
459,255000.0,0,7,0.0,0.0,47.3663,-122.089,98042,1240,3,1.75,1.0,1490,1240,1/28/2015
460,1050000.0,0,10,0.0,0.0,47.5637,-122.123,98006,3450,4,3.5,2.0,3220,3450,6/26/2014
461,348000.0,0,8,0.0,0.0,47.3759,-122.125,98042,2570,3,2.25,2.0,2400,2570,3/5/2015
462,230000.0,0,7,0.0,0.0,47.3912,-122.167,98031,1510,3,2.0,2.0,1570,1510,11/4/2014
463,359500.0,0,9,0.0,0.0,47.3305,-122.371,98023,2390,4,2.25,2.0,2480,2390,12/9/2014
464,330000.0,0,6,0.0,0.0,47.7617,-122.357,98133,980,3,1.0,1.0,1220,980,11/12/2014
465,80000.0,0,4,0.0,0.0,47.6499,-121.909,98014,430,1,0.75,1.0,1200,430,5/23/2014
466,465000.0,0,7,0.0,0.0,47.7311,-122.353,98133,1480,3,1.75,1.0,1480,1480,12/1/2014
467,325000.0,0,8,0.0,0.0,47.3701,-122.107,98042,1850,4,2.5,2.0,2100,1850,10/15/2014
468,340500.0,0,7,0.0,0.0,47.4857,-122.318,98168,2270,3,2.0,1.0,1770,1920,1/7/2015
469,342500.0,0,8,0.0,0.0,47.3724,-122.042,98038,1810,3,2.5,2.0,1810,1810,1/6/2015
470,290900.0,0,6,0.0,0.0,47.4855,-122.266,98178,1610,2,2.0,2.0,1310,1610,6/23/2014
471,868700.0,0,10,0.0,0.0,47.6336,-122.064,98074,3840,3,4.25,2.0,3230,3840,2/13/2015
472,1200000.0,0,9,1.0,0.0,47.717,-122.281,98125,4110,4,2.75,2.0,2820,3130,11/13/2014
473,1150000.0,0,11,0.0,0.0,47.6332,-122.066,98074,4190,4,3.25,2.0,4300,3150,10/14/2014
474,859900.0,0,9,0.0,0.0,47.5906,-122.062,98074,3390,4,2.75,2.0,3390,3390,8/11/2014
475,520000.0,0,7,0.0,0.0,47.5461,-121.998,98029,1890,4,2.25,2.0,1580,1890,8/8/2014
476,460000.0,0,9,2.0,0.0,47.5674,-122.29,98118,1610,3,2.5,2.0,1610,1080,7/11/2014
477,438924.0,0,7,0.0,0.0,47.6943,-122.29,98115,1050,3,1.5,1.0,1770,850,9/1/2014
478,315000.0,0,5,0.0,0.0,47.5486,-122.38,98126,630,2,1.0,1.0,1420,630,4/6/2015
